Plate	Rep	Row	Column	OD	Well	Antibiotic	Concentration	Group	Evol_compound	Compound_conc
Plate4_G4	Rep_1	B	2	0.179	B2	Ampicillin	120	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	H	7	1.468	H7	Meropenem	0	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	G	2	1.108	G2	Ampicillin	3.75	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	A	4	0.334	A4	Chloramphenicol	96	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	G	12	1.016	G12	Teicoplanin	4.6875	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	B	12	0.279	B12	Teicoplanin	150	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	G	9	1.399	G9	Metronidazole	0.865	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	B	6	1.021	B6	Erythromycin	4.2	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	A	3	0.489	A3	Azithromycin	16	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	G	6	1.163	G6	Erythromycin	0.13125	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	B	5	1.404	B5	Doxycycline	0.04	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	F	5	1.507	F5	Doxycycline	0.0025	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	A	9	0.639	A9	Metronidazole	55.36	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	C	10	1.142	C10	Ofloxacin	6.25	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	D	1	1.006	D1	Amoxicillin	25	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	F	1	1.107	F1	Amoxicillin	6.25	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	B	10	1.128	B10	Ofloxacin	12.5	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	C	12	1.052	C12	Teicoplanin	75	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	G	4	1.479	G4	Chloramphenicol	1.5	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	G	7	1.438	G7	Meropenem	0.0625	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	B	11	0.16	B11	Negative_control	0	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	C	2	0.179	C2	Ampicillin	60	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	H	8	1.465	H8	Methicillin	0	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	E	4	1.367	E4	Chloramphenicol	6	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	B	7	0.208	B7	Meropenem	2	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	C	7	1.087	C7	Meropenem	1	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	D	8	0.613	D8	Methicillin	150	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	G	10	1.385	G10	Ofloxacin	0.390625	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	A	6	0.374	A6	Erythromycin	8.4	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	D	3	1.33	D3	Azithromycin	2	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	C	9	0.63	C9	Metronidazole	13.84	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	C	8	0.669	C8	Methicillin	300	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	E	7	1.313	E7	Meropenem	0.25	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	A	2	0.213	A2	Ampicillin	240	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	F	3	1.479	F3	Azithromycin	0.5	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_1	H	6	1.492	H6	Erythromycin	0	Rep_1_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	9	0.932	G9	Metronidazole	0.865	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	4	1.055	H4	Chloramphenicol	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	8	0.196	C8	Methicillin	300	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	3	0.334	A3	Azithromycin	16	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	2	0.187	C2	Ampicillin	60	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	12	0.188	B12	Teicoplanin	150	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	6	0.938	G6	Erythromycin	0.13125	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	7	0.192	B7	Meropenem	2	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	10	0.927	F10	Ofloxacin	0.78125	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	12	0.684	D12	Teicoplanin	37.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	6	1.077	H6	Erythromycin	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	7	0.724	D7	Meropenem	0.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	9	0.803	E9	Metronidazole	3.46	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	4	0.375	B4	Chloramphenicol	48	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	11	0.153	C11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	4	0.977	F4	Chloramphenicol	3	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	7	0.893	C7	Meropenem	1	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	10	0.921	D10	Ofloxacin	3.125	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	1	0.567	D1	Amoxicillin	25	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	8	0.195	A8	Methicillin	1200	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	6	0.911	E6	Erythromycin	0.525	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	7	0.81	E7	Meropenem	0.25	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	2	0.185	D2	Ampicillin	30	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	8	0.731	G8	Methicillin	18.75	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	10	1.046	H10	Ofloxacin	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	5	0.634	D5	Doxycycline	0.16	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	8	0.463	E8	Methicillin	75	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	12	0.193	A12	Teicoplanin	300	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	10	0.939	G10	Ofloxacin	0.390625	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	7	1.118	H7	Meropenem	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	11	0.176	H11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	9	0.59	A9	Metronidazole	55.36	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	3	0.931	C3	Azithromycin	4	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	9	0.659	B9	Metronidazole	27.68	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	3	1.127	H3	Azithromycin	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	11	0.154	F11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	8	0.627	F8	Methicillin	37.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	10	0.92	E10	Ofloxacin	1.5625	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	4	0.377	C4	Chloramphenicol	24	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	8	0.189	B8	Methicillin	600	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	8	0.208	D8	Methicillin	150	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	1	0.968	G1	Amoxicillin	3.125	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	2	0.191	A2	Ampicillin	240	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	2	0.187	B2	Ampicillin	120	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	7	0.886	F7	Meropenem	0.125	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	12	0.23	C12	Teicoplanin	75	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	2	1.037	H2	Ampicillin	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	11	0.141	E11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	8	1.082	H8	Methicillin	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	3	0.939	D3	Azithromycin	2	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	5	1.162	G5	Doxycycline	0.02	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	4	1.068	G4	Chloramphenicol	1.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	5	0.326	B5	Doxycycline	0.64	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	7	0.985	G7	Meropenem	0.0625	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	3	0.977	F3	Azithromycin	0.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	9	1.062	H9	Metronidazole	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	7	0.194	A7	Meropenem	4	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	6	0.791	C6	Erythromycin	2.1	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	3	0.951	E3	Azithromycin	1	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	12	0.756	E12	Teicoplanin	18.75	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	12	0.824	G12	Teicoplanin	4.6875	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	11	0.154	D11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	5	0.333	A5	Doxycycline	1.28	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	9	0.624	D9	Metronidazole	6.92	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	10	0.217	A10	Ofloxacin	25	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	11	0.155	A11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	1	1.005	H1	Amoxicillin	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	5	1.11	H5	Doxycycline	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	9	0.626	C9	Metronidazole	13.84	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	H	12	0.918	H12	Teicoplanin	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	1	0.836	E1	Amoxicillin	12.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	6	0.291	B6	Erythromycin	4.2	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	1	0.209	A1	Amoxicillin	200	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	3	0.97	G3	Azithromycin	0.25	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	10	0.898	C10	Ofloxacin	6.25	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	5	0.839	E5	Doxycycline	0.08	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	6	0.345	A6	Erythromycin	8.4	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	4	0.484	D4	Chloramphenicol	12	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	4	0.798	E4	Chloramphenicol	6	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	A	4	0.375	A4	Chloramphenicol	96	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	3	0.844	B3	Azithromycin	8	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	2	0.295	F2	Ampicillin	7.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	E	2	0.175	E2	Ampicillin	15	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	12	0.793	F12	Teicoplanin	9.375	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	9	1.062	F9	Metronidazole	1.73	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	5	1.152	F5	Doxycycline	0.04	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	10	0.213	B10	Ofloxacin	12.5	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	11	0.154	B11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	11	0.155	G11	Negative_control	0	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	G	2	0.655	G2	Ampicillin	3.75	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	B	1	0.205	B1	Amoxicillin	100	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	D	6	0.897	D6	Erythromycin	1.05	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	1	0.202	C1	Amoxicillin	50	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	6	0.917	F6	Erythromycin	0.2625	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	C	5	0.326	C5	Doxycycline	0.32	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_2	F	1	0.923	F1	Amoxicillin	6.25	Rep_2_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	1	0.18	A1	Amoxicillin	200	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	12	0.878	F12	Teicoplanin	9.375	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	2	0.967	H2	Ampicillin	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	8	0.182	A8	Methicillin	1200	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	9	0.899	G9	Metronidazole	0.865	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	10	0.937	G10	Ofloxacin	0.390625	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	6	0.946	E6	Erythromycin	0.525	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	4	0.315	C4	Chloramphenicol	24	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	3	0.921	E3	Azithromycin	1	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	12	0.858	G12	Teicoplanin	4.6875	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	3	1.036	H3	Azithromycin	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	2	0.169	D2	Ampicillin	30	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	11	0.144	H11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	7	0.884	G7	Meropenem	0.0625	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	11	0.135	B11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	7	0.173	B7	Meropenem	2	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	5	0.612	E5	Doxycycline	0.08	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	6	1.015	H6	Erythromycin	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	10	0.228	A10	Ofloxacin	25	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	3	0.351	A3	Azithromycin	16	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	7	0.199	C7	Meropenem	1	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	10	1.024	E10	Ofloxacin	1.5625	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	4	0.28	A4	Chloramphenicol	96	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	1	0.728	E1	Amoxicillin	12.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	9	0.233	C9	Metronidazole	13.84	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	6	0.818	D6	Erythromycin	1.05	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	8	0.951	H8	Methicillin	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	2	0.427	G2	Ampicillin	3.75	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	9	0.652	E9	Metronidazole	3.46	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	7	0.179	A7	Meropenem	4	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	8	0.353	E8	Methicillin	75	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	11	0.146	A11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	10	1.002	F10	Ofloxacin	0.78125	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	2	0.177	A2	Ampicillin	240	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	1	0.842	F1	Amoxicillin	6.25	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	11	0.142	F11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	9	0.223	A9	Metronidazole	55.36	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	3	0.901	D3	Azithromycin	2	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	12	0.183	B12	Teicoplanin	150	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	12	0.907	E12	Teicoplanin	18.75	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	7	0.781	E7	Meropenem	0.25	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	8	0.178	C8	Methicillin	300	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	8	0.785	F8	Methicillin	37.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	6	0.327	B6	Erythromycin	4.2	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	10	0.909	D10	Ofloxacin	3.125	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	11	0.145	E11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	10	0.939	H10	Ofloxacin	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	4	0.602	E4	Chloramphenicol	6	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	5	0.925	H5	Doxycycline	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	1	0.906	G1	Amoxicillin	3.125	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	8	0.186	D8	Methicillin	150	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	9	0.804	F9	Metronidazole	1.73	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	6	0.343	C6	Erythromycin	2.1	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	10	0.219	B10	Ofloxacin	12.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	2	0.228	F2	Ampicillin	7.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	1	0.979	H1	Amoxicillin	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	7	0.842	F7	Meropenem	0.125	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	1	0.187	C1	Amoxicillin	50	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	4	0.3	B4	Chloramphenicol	48	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	3	0.312	B3	Azithromycin	8	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	7	0.643	D7	Meropenem	0.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	11	0.145	G11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	6	0.879	F6	Erythromycin	0.2625	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	8	0.177	B8	Methicillin	600	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	12	0.191	A12	Teicoplanin	300	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	11	0.144	D11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	12	0.222	C12	Teicoplanin	75	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	5	0.302	B5	Doxycycline	0.64	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	4	0.325	D4	Chloramphenicol	12	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	11	0.145	C11	Negative_control	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	E	2	0.17	E2	Ampicillin	15	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	12	0.911	H12	Teicoplanin	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	12	0.758	D12	Teicoplanin	37.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	1	0.448	D1	Amoxicillin	25	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	5	0.288	C5	Doxycycline	0.32	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	4	0.921	H4	Chloramphenicol	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	9	0.938	H9	Metronidazole	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	5	0.84	G5	Doxycycline	0.02	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	3	0.865	C3	Azithromycin	4	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	9	0.574	B9	Metronidazole	27.68	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	6	0.34	A6	Erythromycin	8.4	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	4	0.893	F4	Chloramphenicol	3	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	A	5	0.292	A5	Doxycycline	1.28	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	10	0.709	C10	Ofloxacin	6.25	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	4	0.992	G4	Chloramphenicol	1.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	5	0.337	D5	Doxycycline	0.16	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	3	0.992	F3	Azithromycin	0.5	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	3	0.983	G3	Azithromycin	0.25	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	2	0.163	B2	Ampicillin	120	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	F	5	0.943	F5	Doxycycline	0.04	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	D	9	0.595	D9	Metronidazole	6.92	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	H	7	0.943	H7	Meropenem	0	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	B	1	0.171	B1	Amoxicillin	100	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	6	0.916	G6	Erythromycin	0.13125	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	C	2	0.169	C2	Ampicillin	60	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4	Rep_3	G	8	0.765	G8	Methicillin	18.75	Rep_3_Plate4_G4	Xanthan_gum	50
Plate4_G4_dil	Rep_2	F	4	1.134	F4	Chloramphenicol	3	Rep_2_Plate4_G4_dil	Water	0
Plate4_G4_dil	Rep_2	F	10	0.956	F10	Ofloxacin	0.78125	Rep_2_Plate4_G4_dil	Water	0
Plate4_G4_dil	Rep_2	D	7	0.7	D7	Meropenem	0.5	Rep_2_Plate4_G4_dil	Water	0
